TRIAL,time,InitialValue,GrowthRate,Population
1,50,36.46684060720727,0.07015905223728625,1088.7046285917884
1,51,36.46684060720727,0.07015905223728625,1158.6623526638389
1,52,36.46684060720727,0.07015905223728625,1232.4936688560115
1,53,36.46684060720727,0.07015905223728625,1310.332353747732
1,54,36.46684060720727,0.07015905223728625,1392.3063098469786
1,55,36.46684060720727,0.07015905223728625,1478.5359618305604
1,56,36.46684060720727,0.07015905223728625,1569.132537068634
1,57,36.46684060720727,0.07015905223728625,1664.1962420245547
1,58,36.46684060720727,0.07015905223728625,1763.8143504055183
1,59,36.46684060720727,0.07015905223728625,1868.0592235596823
1,60,36.46684060720727,0.07015905223728625,1976.986288468269
1,61,36.46684060720727,0.07015905223728625,2090.6320036290003
1,62,36.46684060720727,0.07015905223728625,2209.0118479975154
1,63,36.46684060720727,0.07015905223728625,2332.118372740178
1,64,36.46684060720727,0.07015905223728625,2459.919359619433
1,65,36.46684060720727,0.07015905223728625,2592.356133124702
1,66,36.46684060720727,0.07015905223728625,2729.342075708823
1,67,36.46684060720727,0.07015905223728625,2870.7613964268603
1,68,36.46684060720727,0.07015905223728625,3016.468202654195
1,69,36.46684060720727,0.07015905223728625,3166.285922176573
1,70,36.46684060720727,0.07015905223728625,3320.0071186474715
1,71,36.46684060720727,0.07015905223728625,3477.393737126511
1,72,36.46684060720727,0.07015905223728625,3638.177808171663
1,73,36.46684060720727,0.07015905223728625,3802.0626288903068
1,74,36.46684060720727,0.07015905223728625,3968.7244277072978
1,75,36.46684060720727,0.07015905223728625,4137.814506743868
1,76,36.46684060720727,0.07015905223728625,4308.961842083904
1,77,36.46684060720727,0.07015905223728625,4481.77610838304
1,78,36.46684060720727,0.07015905223728625,4655.8510808562205
1,79,36.46684060720727,0.07015905223728625,4830.768355286689
1,80,36.46684060720727,0.07015905223728625,5006.101315940848
1,81,36.46684060720727,0.07015905223728625,5181.419272696595
1,82,36.46684060720727,0.07015905223728625,5356.2916827458175
1,83,36.46684060720727,0.07015905223728625,5530.29236923193
1,84,36.46684060720727,0.07015905223728625,5703.00364929245
1,85,36.46684060720727,0.07015905223728625,5874.020287188422
1,86,36.46684060720727,0.07015905223728625,6042.953194344421
1,87,36.46684060720727,0.07015905223728625,6209.432806867274
1,88,36.46684060720727,0.07015905223728625,6373.112082002545
1,89,36.46684060720727,0.07015905223728625,6533.669067471993
1,90,36.46684060720727,0.07015905223728625,6690.809011103231
1,91,36.46684060720727,0.07015905223728625,6844.265991988798
1,92,36.46684060720727,0.07015905223728625,6993.804067993715
1,93,36.46684060720727,0.07015905223728625,7139.217947224154
1,94,36.46684060720727,0.07015905223728625,7280.333202617333
1,95,36.46684060720727,0.07015905223728625,7417.006058759976
1,96,36.46684060720727,0.07015905223728625,7549.122788150399
1,97,36.46684060720727,0.07015905223728625,7676.59876026243
1,98,36.46684060720727,0.07015905223728625,7799.37719093031
1,99,36.46684060720727,0.07015905223728625,7917.42764182961
1,100,36.46684060720727,0.07015905223728625,8030.744320333532
2,0,2.178000452850247,0.43391154930985065,2.178000452850247
2,1,2.178000452850247,0.43391154930985065,3.360871992285568
2,2,2.178000452850247,0.43391154930985065,5.185827570616064
2,3,2.178000452850247,0.43391154930985065,8.00094203944218
2,4,2.178000452850247,0.43391154930985065,12.342347758864028
2,5,2.178000452850247,0.43391154930985065,19.03496388251428
2,6,2.178000452850247,0.43391154930985065,29.34597620852678
2,7,2.178000452850247,0.43391154930985065,45.21703714605464
2,8,2.178000452850247,0.43391154930985065,69.6116503695563
2,9,2.178000452850247,0.43391154930985065,107.02567384721033
2,10,2.178000452850247,0.43391154930985065,164.21599771516898
2,11,2.178000452850247,0.43391154930985065,251.1906384055576
2,12,2.178000452850247,0.43391154930985065,382.4390330025926
2,13,2.178000452850247,0.43391154930985065,578.1980539738914
2,14,2.178000452850247,0.43391154930985065,865.1464599086576
2,15,2.178000452850247,0.43391154930985065,1275.2271918676781
2,16,2.178000452850247,0.43391154930985065,1840.522664506332
2,17,2.178000452850247,0.43391154930985065,2582.2417392114994
2,18,2.178000452850247,0.43391154930985065,3494.8415572513704
2,19,2.178000452850247,0.43391154930985065,4532.876509703465
2,20,2.178000452850247,0.43391154930985065,5613.187036521302
2,21,2.178000452850247,0.43391154930985065,6638.340417503718
2,22,2.178000452850247,0.43391154930985065,7529.371069467329
2,23,2.178000452850247,0.43391154930985065,8246.60879767582
2,24,2.178000452850247,0.43391154930985065,8789.11429848707
2,25,2.178000452850247,0.43391154930985065,9180.44798668092
2,26,2.178000452850247,0.43391154930985065,9453.179056666653
2,27,2.178000452850247,0.43391154930985065,9638.72215825449
2,28,2.178000452850247,0.43391154930985065,9762.88733584759
2,29,2.178000452850247,0.43391154930985065,9845.064953468833
2,30,2.178000452850247,0.43391154930985065,9899.056239130814
2,31,2.178000452850247,0.43391154930985065,9934.358255297318
2,32,2.178000452850247,0.43391154930985065,9957.36763274021
2,33,2.178000452850247,0.43391154930985065,9972.334002649539
2,34,2.178000452850247,0.43391154930985065,9982.055799348425
2,35,2.178000452850247,0.43391154930985065,9988.365354591419
2,36,2.178000452850247,0.43391154930985065,9992.458014852462
2,37,2.178000452850247,0.43391154930985065,9995.111725313875
2,38,2.178000452850247,0.43391154930985065,9996.832001615687
2,39,2.178000452850247,0.43391154930985065,9997.947004504264
2,40,2.178000452850247,0.43391154930985065,9998.669625250568
2,41,2.178000452850247,0.43391154930985065,9999.13791727646
2,42,2.178000452850247,0.43391154930985065,9999.441379678532
2,43,2.178000452850247,0.43391154930985065,9999.638023914262
2,44,2.178000452850247,0.43391154930985065,9999.765447523889
2,45,2.178000452850247,0.43391154930985065,9999.848015878852
2,46,2.178000452850247,0.43391154930985065,9999.901518388027
2,47,2.178000452850247,0.43391154930985065,9999.93618669137
2,48,2.178000452850247,0.43391154930985065,9999.958650825196
2,49,2.178000452850247,0.43391154930985065,9999.973206954133
2,50,2.178000452850247,0.43391154930985065,9999.982638905314
2,51,2.178000452850247,0.43391154930985065,9999.98875053213
2,52,2.178000452850247,0.43391154930985065,9999.992710684297
2,53,2.178000452850247,0.43391154930985065,9999.995276744054
2,54,2.178000452850247,0.43391154930985065,9999.996939473383
2,55,2.178000452850247,0.43391154930985065,9999.998016871683
2,56,2.178000452850247,0.43391154930985065,9999.998714993113
2,57,2.178000452850247,0.43391154930985065,9999.999167354608
2,58,2.178000452850247,0.43391154930985065,9999.99946047111
2,59,2.178000452850247,0.43391154930985065,9999.999650401693
2,60,2.178000452850247,0.43391154930985065,9999.999773470934
2,61,2.178000452850247,0.43391154930985065,9999.999853216057
2,62,2.178000452850247,0.43391154930985065,9999.999904888473
2,63,2.178000452850247,0.43391154930985065,9999.999938370625
2,64,2.178000452850247,0.43391154930985065,9999.99996006604
2,65,2.178000452850247,0.43391154930985065,9999.99997412401
2,66,2.178000452850247,0.43391154930985065,9999.999983233145
2,67,2.178000452850247,0.43391154930985065,9999.99998913559
2,68,2.178000452850247,0.43391154930985065,9999.99999296019
2,69,2.178000452850247,0.43391154930985065,9999.999995438418
2,70,2.178000452850247,0.43391154930985065,9999.999997044233
2,71,2.178000452850247,0.43391154930985065,9999.999998084755
2,72,2.178000452850247,0.43391154930985065,9999.99999875898
2,73,2.178000452850247,0.43391154930985065,9999.999999195856
2,74,2.178000452850247,0.43391154930985065,9999.99999947894
2,75,2.178000452850247,0.43391154930985065,9999.999999662368
2,76,2.178000452850247,0.43391154930985065,9999.999999781227
2,77,2.178000452850247,0.43391154930985065,9999.99999985824
2,78,2.178000452850247,0.43391154930985065,9999.999999908145
2,79,2.178000452850247,0.43391154930985065,9999.99999994048
2,80,2.178000452850247,0.43391154930985065,9999.999999961434
2,81,2.178000452850247,0.43391154930985065,9999.999999975009
2,82,2.178000452850247,0.43391154930985065,9999.999999983806
2,83,2.178000452850247,0.43391154930985065,9999.999999989508
2,84,2.178000452850247,0.43391154930985065,9999.9999999932
2,85,2.178000452850247,0.43391154930985065,9999.999999995594
2,86,2.178000452850247,0.43391154930985065,9999.999999997144
2,87,2.178000452850247,0.43391154930985065,9999.99999999815
2,88,2.178000452850247,0.43391154930985065,9999.999999998801
2,89,2.178000452850247,0.43391154930985065,9999.999999999223
2,90,2.178000452850247,0.43391154930985065,9999.999999999496
2,91,2.178000452850247,0.43391154930985065,9999.999999999674
2,92,2.178000452850247,0.43391154930985065,9999.999999999789
2,93,2.178000452850247,0.43391154930985065,9999.999999999862
2,94,2.178000452850247,0.43391154930985065,9999.99999999991
2,95,2.178000452850247,0.43391154930985065,9999.999999999942
2,96,2.178000452850247,0.43391154930985065,9999.999999999962
2,97,2.178000452850247,0.43391154930985065,9999.999999999976
2,98,2.178000452850247,0.43391154930985065,9999.999999999984
2,99,2.178000452850247,0.43391154930985065,9999.999999999989
2,100,2.178000452850247,0.43391154930985065,9999.999999999993
3,0,30.500361395896178,0.43827047120023055,30.500361395896178
3,1,30.500361395896178,0.43827047120023055,47.197117274438135
3,2,30.500361395896178,0.43827047120023055,72.9672489361783
3,3,30.500361395896178,0.43827047120023055,112.6488912749888
3,4,30.500361395896178,0.43827047120023055,173.53328953429886
3,5,30.500361395896178,0.43827047120023055,266.43769784936654
3,6,30.500361395896178,0.43827047120023055,407.020086083816
3,7,30.500361395896178,0.43827047120023055,617.0763957538018
3,8,30.500361395896178,0.43827047120023055,925.0852474106284
3,9,30.500361395896178,0.43827047120023055,1364.4772009983851
3,10,30.500361395896178,0.43827047120023055,1967.3256571881718
3,11,30.500361395896178,0.43827047120023055,2751.6523251841304
3,12,30.500361395896178,0.43827047120023055,3704.46573487371
3,13,30.500361395896178,0.43827047120023055,4770.084711366246
3,14,30.500361395896178,0.43827047120023055,5857.053603430023
3,15,30.500361395896178,0.43827047120023055,6866.5129124677605
3,16,30.500361395896178,0.43827047120023055,7725.524774552302
3,17,30.500361395896178,0.43827047120023055,8403.79019148206
3,18,30.500361395896178,0.43827047120023055,8908.371990666348
3,19,30.500361395896178,0.43827047120023055,9267.354860871765
3,20,30.500361395896178,0.43827047120023055,9514.716755623034
3,21,30.500361395896178,0.43827047120023055,9681.433111107635
3,22,30.500361395896178,0.43827047120023055,9792.126300972826
3,23,30.500361395896178,0.43827047120023055,9864.89342387774
3,24,30.500361395896178,0.43827047120023055,9912.415922515665
3,25,30.500361395896178,0.43827047120023055,9943.318861796457
3,26,30.500361395896178,0.43827047120023055,9963.358393913299
3,27,30.500361395896178,0.43827047120023055,9976.329845028567
3,28,30.500361395896178,0.43827047120023055,9984.716332342638
3,29,30.500361395896178,0.43827047120023055,9990.13437197089
3,30,30.500361395896178,0.43827047120023055,9993.632948621786
3,31,30.500361395896178,0.43827047120023055,9995.891360471298
3,32,30.500361395896178,0.43827047120023055,9997.348919499911
3,33,30.500361395896178,0.43827047120023055,9998.28949115015
3,34,30.500361395896178,0.43827047120023055,9998.896396067059
3,35,30.500361395896178,0.43827047120023055,9999.28798064368
3,36,30.500361395896178,0.43827047120023055,9999.540628205526
3,37,30.500361395896178,0.43827047120023055,9999.703630874918
3,38,30.500361395896178,0.43827047120023055,9999.808795073388
3,39,30.500361395896178,0.43827047120023055,9999.876643062871
3,40,30.500361395896178,0.43827047120023055,9999.920415767672
3,41,30.500361395896178,0.43827047120023055,9999.948655986887
3,42,30.500361395896178,0.43827047120023055,9999.966875284668
3,43,30.500361395896178,0.43827047120023055,9999.9786295229
3,44,30.500361395896178,0.43827047120023055,9999.986212799224
3,45,30.500361395896178,0.43827047120023055,9999.991105165633
3,46,30.500361395896178,0.43827047120023055,9999.994261484551
3,47,30.500361395896178,0.43827047120023055,9999.996297788748
3,48,30.500361395896178,0.43827047120023055,9999.997611513416
3,49,30.500361395896178,0.43827047120023055,9999.99845906473
3,50,30.500361395896178,0.43827047120023055,9999.999005863609
3,51,30.500361395896178,0.43827047120023055,9999.999358631627
3,52,30.500361395896178,0.43827047120023055,9999.999586220374
3,53,30.500361395896178,0.43827047120023055,9999.999733049548
3,54,30.500361395896178,0.43827047120023055,9999.999827776577
3,55,30.500361395896178,0.43827047120023055,9999.99988888984
3,56,30.500361395896178,0.43827047120023055,9999.999928317138
3,57,30.500361395896178,0.43827047120023055,9999.999953753711
3,58,30.500361395896178,0.43827047120023055,9999.999970164148
3,59,30.500361395896178,0.43827047120023055,9999.999980751361
3,60,30.500361395896178,0.43827047120023055,9999.999987581718
3,61,30.500361395896178,0.43827047120023055,9999.999991988328
3,62,30.500361395896178,0.43827047120023055,9999.999994831262
3,63,30.500361395896178,0.43827047120023055,9999.999996665381
3,64,30.500361395896178,0.43827047120023055,9999.999997848665
3,65,30.500361395896178,0.43827047120023055,9999.999998612064
3,66,30.500361395896178,0.43827047120023055,9999.999999104572
3,67,30.500361395896178,0.43827047120023055,9999.999999422313
3,68,30.500361395896178,0.43827047120023055,9999.999999627305
3,69,30.500361395896178,0.43827047120023055,9999.999999759555
3,70,30.500361395896178,0.43827047120023055,9999.999999844877
3,71,30.500361395896178,0.43827047120023055,9999.999999899923
3,72,30.500361395896178,0.43827047120023055,9999.999999935433
3,73,30.500361395896178,0.43827047120023055,9999.999999958345
3,74,30.500361395896178,0.43827047120023055,9999.999999973126
3,75,30.500361395896178,0.43827047120023055,9999.999999982663
3,76,30.500361395896178,0.43827047120023055,9999.999999988815
3,77,30.500361395896178,0.43827047120023055,9999.999999992784
3,78,30.500361395896178,0.43827047120023055,9999.999999995343
3,79,30.500361395896178,0.43827047120023055,9999.999999996995
3,80,30.500361395896178,0.43827047120023055,9999.999999998061
3,81,30.500361395896178,0.43827047120023055,9999.99999999875
3,82,30.500361395896178,0.43827047120023055,9999.999999999194
3,83,30.500361395896178,0.43827047120023055,9999.99999999948
3,84,30.500361395896178,0.43827047120023055,9999.999999999665
3,85,30.500361395896178,0.43827047120023055,9999.999999999782
3,86,30.500361395896178,0.43827047120023055,9999.99999999986
3,87,30.500361395896178,0.43827047120023055,9999.999999999909
3,88,30.500361395896178,0.43827047120023055,9999.999999999942
3,89,30.500361395896178,0.43827047120023055,9999.999999999962
3,90,30.500361395896178,0.43827047120023055,9999.999999999976
3,91,30.500361395896178,0.43827047120023055,9999.999999999984
3,92,30.500361395896178,0.43827047120023055,9999.999999999989
3,93,30.500361395896178,0.43827047120023055,9999.999999999993
3,94,30.500361395896178,0.43827047120023055,9999.999999999996
3,95,30.500361395896178,0.43827047120023055,9999.999999999998
3,96,30.500361395896178,0.43827047120023055,9999.999999999998
3,97,30.500361395896178,0.43827047120023055,9999.999999999998
3,98,30.500361395896178,0.43827047120023055,1e4
3,99,30.500361395896178,0.43827047120023055,1e4
3,100,30.500361395896178,0.43827047120023055,1e4
4,0,36.883583735410355,0.06628609036910348,36.883583735410355
4,1,36.883583735410355,0.06628609036910348,39.40134359842422
4,2,36.883583735410355,0.06628609036910348,42.090245574642445
4,3,36.883583735410355,0.06628609036910348,44.9618204325204
4,4,36.883583735410355,0.06628609036910348,48.028361386341174
4,5,36.883583735410355,0.06628609036910348,51.30297247165861
4,6,36.883583735410355,0.06628609036910348,54.79961969994206
4,7,36.883583735410355,0.06628609036910348,58.53318510981295
4,8,36.883583735410355,0.06628609036910348,62.51952383057737
4,9,36.883583735410355,0.06628609036910348,66.77552427071078
4,10,36.883583735410355,0.06628609036910348,71.3191715393015
4,11,36.883583735410355,0.06628609036910348,76.169614201932
4,12,36.883583735410355,0.06628609036910348,81.34723446376606
4,13,36.883583735410355,0.06628609036910348,86.87372186136541
4,14,36.883583735410355,0.06628609036910348,92.77215053059781
4,15,36.883583735410355,0.06628609036910348,99.06706010047982
4,16,36.883583735410355,0.06628609036910348,105.78454024144668
4,17,36.883583735410355,0.06628609036910348,112.95231887082043
4,18,36.883583735410355,0.06628609036910348,120.59985398756982
4,19,36.883583735410355,0.06628609036910348,128.7584290721753
4,20,36.883583735410355,0.06628609036910348,137.4612519448286
4,21,36.883583735410355,0.06628609036910348,146.7435569255408
4,22,36.883583735410355,0.06628609036910348,156.64271008218867
4,23,36.883583735410355,0.06628609036910348,167.1983172862127
4,24,36.883583735410355,0.06628609036910348,178.4523347196616
4,25,36.883583735410355,0.06628609036910348,190.44918139058043
4,26,36.883583735410355,0.06628609036910348,203.23585311534532
4,27,36.883583735410355,0.06628609036910348,216.86203731543188
4,28,36.883583735410355,0.06628609036910348,231.38022785121706
4,29,36.883583735410355,0.06628609036910348,246.84583897575922
4,30,36.883583735410355,0.06628609036910348,263.31731733610616
4,31,36.883583735410355,0.06628609036910348,280.85625077769834
4,32,36.883583735410355,0.06628609036910348,299.5274725181353
4,33,36.883583735410355,0.06628609036910348,319.3991590494614
4,34,36.883583735410355,0.06628609036910348,340.54291990295974
4,35,36.883583735410355,0.06628609036910348,363.0338771673556
4,36,36.883583735410355,0.06628609036910348,386.9507323909176
4,37,36.883583735410355,0.06628609036910348,412.3758182213783
4,38,36.883583735410355,0.06628609036910348,439.3951318467513
4,39,36.883583735410355,0.06628609036910348,468.09834699773126
4,40,36.883583735410355,0.06628609036910348,498.57880096216854
4,41,36.883583735410355,0.06628609036910348,530.9334527490423
4,42,36.883583735410355,0.06628609036910348,565.2628082296825
4,43,36.883583735410355,0.06628609036910348,601.6708077855586
4,44,36.883583735410355,0.06628609036910348,640.2646717143026
4,45,36.883583735410355,0.06628609036910348,681.1546984001853
4,46,36.883583735410355,0.06628609036910348,724.4540100554801
4,47,36.883583735410355,0.06628609036910348,770.27824070056
4,48,36.883583735410355,0.06628609036910348,818.7451609908832
4,49,36.883583735410355,0.06628609036910348,869.9742345379588
4,50,36.883583735410355,0.06628609036910348,924.0861005306174
4,51,36.883583735410355,0.06628609036910348,981.2019777656664
4,52,36.883583735410355,0.06628609036910348,1041.4429856676045
4,53,36.883583735410355,0.06628609036910348,1104.9293785402604
4,54,36.883583735410355,0.06628609036910348,1171.7796901731929
4,55,36.883583735410355,0.06628609036910348,1242.109787045058
4,56,36.883583735410355,0.06628609036910348,1316.0318297442889
4,57,36.883583735410355,0.06628609036910348,1393.653143879048
4,58,36.883583735410355,0.06628609036910348,1475.0750036814668
4,59,36.883583735410355,0.06628609036910348,1560.391333724758
4,60,36.883583735410355,0.06628609036910348,1649.6873366539955
4,61,36.883583735410355,0.06628609036910348,1743.0380575569643
4,62,36.883583735410355,0.06628609036910348,1840.5068985299577
4,63,36.883583735410355,0.06628609036910348,1942.1441000669647
4,64,36.883583735410355,0.06628609036910348,2047.985209043308
4,65,36.883583735410355,0.06628609036910348,2158.049556181635
4,66,36.883583735410355,0.06628609036910348,2272.338768865946
4,67,36.883583735410355,0.06628609036910348,2390.835347878724
4,68,36.883583735410355,0.06628609036910348,2513.501338934454
4,69,36.883583735410355,0.06628609036910348,2640.2771316188364
4,70,36.883583735410355,0.06628609036910348,2771.0804193642853
4,71,36.883583735410355,0.06628609036910348,2905.805354252009
4,72,36.883583735410355,0.06628609036910348,3044.3219295978397
4,73,36.883583735410355,0.06628609036910348,3186.475621347191
4,74,36.883583735410355,0.06628609036910348,3332.0873162032863
4,75,36.883583735410355,0.06628609036910348,3480.953550117116
4,76,36.883583735410355,0.06628609036910348,3632.8470753051934
4,77,36.883583735410355,0.06628609036910348,3787.5177674192973
4,78,36.883583735410355,0.06628609036910348,3944.693877020359
4,79,36.883583735410355,0.06628609036910348,4104.0836213160865
4,80,36.883583735410355,0.06628609036910348,4265.377103474145
4,81,36.883583735410355,0.06628609036910348,4428.248538030255
4,82,36.883583735410355,0.06628609036910348,4592.358752315098
4,83,36.883583735410355,0.06628609036910348,4757.357925780771
4,84,36.883583735410355,0.06628609036910348,4922.888521966001
4,85,36.883583735410355,0.06628609036910348,5088.588361921158
4,86,36.883583735410355,0.06628609036910348,5254.093783493921
4,87,36.883583735410355,0.06628609036910348,5419.042828163764
4,88,36.883583735410355,0.06628609036910348,5583.078396238256
4,89,36.883583735410355,0.06628609036910348,5745.851312229037
4,90,36.883583735410355,0.06628609036910348,5907.023245061526
4,91,36.883583735410355,0.06628609036910348,6066.269432303869
4,92,36.883583735410355,0.06628609036910348,6223.281163613126
4,93,36.883583735410355,0.06628609036910348,6377.767985811532
4,94,36.883583735410355,0.06628609036910348,6529.459600098385
4,95,36.883583735410355,0.06628609036910348,6678.1074305237635
4,96,36.883583735410355,0.06628609036910348,6823.4858516434515
4,97,36.883583735410355,0.06628609036910348,6965.393071900137
4,98,36.883583735410355,0.06628609036910348,7103.651677426673
4,99,36.883583735410355,0.06628609036910348,7238.108848380856
4,100,36.883583735410355,0.06628609036910348,7368.636266392296
5,0,38.80827779268613,0.170281325657852,38.80827779268613
5,1,38.80827779268613,0.170281325657852,45.97945763555228
5,2,38.80827779268613,0.170281325657852,54.46851663058623
5,3,38.80827779268613,0.170281325657852,64.51472873313195
5,4,38.80827779268613,0.170281325657852,76.39963751793566
5,5,38.80827779268613,0.170281325657852,90.45405224544791
5,6,38.80827779268613,0.170281325657852,107.06601122016289
5,7,38.80827779268613,0.170281325657852,126.68976642598781
5,8,38.80827779268613,0.170281325657852,149.85580816751153
5,9,38.80827779268613,0.170281325657852,177.18189181598333
5,10,38.80827779268613,0.170281325657852,209.38494290771615
5,11,38.80827779268613,0.170281325657852,247.2935921147043
5,12,38.80827779268613,0.170281325657852,291.86091669555316
5,13,38.80827779268613,0.170281325657852,344.1767276420274
5,14,38.80827779268613,0.170281325657852,405.4784300892279
5,15,38.80827779268613,0.170281325657852,477.15909025404494
5,16,38.80827779268613,0.170281325657852,560.7708649478532
5,17,38.80827779268613,0.170281325657852,658.0214047466912
5,18,38.80827779268613,0.170281325657852,770.7602699563352
5,19,38.80827779268613,0.170281325657852,900.9518785898443
5,20,38.80827779268613,0.170281325657852,1050.6311682253902
5,21,38.80827779268613,0.170281325657852,1221.8381904183173
5,22,38.80827779268613,0.170281325657852,1416.528517719742
5,23,38.80827779268613,0.170281325657852,1636.4579129652843
5,24,38.80827779268613,0.170281325657852,1883.0424429030222
5,25,38.80827779268613,0.170281325657852,2157.1992305914455
5,26,38.80827779268613,0.170281325657852,2459.178164649912
5,27,38.80827779268613,0.170281325657852,2788.4005099989117
5,28,38.80827779268613,0.170281325657852,3143.3253593263
5,29,38.80827779268613,0.170281325657852,3521.3676472353736
5,30,38.80827779268613,0.170281325657852,3918.8903317371155
5,31,38.80827779268613,0.170281325657852,4331.287126581551
5,32,38.80827779268613,0.170281325657852,4753.160814166171
5,33,38.80827779268613,0.170281325657852,5178.587302118381
5,34,38.80827779268613,0.170281325657852,5601.440380063639
5,35,38.80827779268613,0.170281325657852,6015.740488557408
5,36,38.80827779268613,0.170281325657852,6415.986026035852
5,37,38.80827779268613,0.170281325657852,6797.4292098801625
5,38,38.80827779268613,0.170281325657852,7156.2692368865755
5,39,38.80827779268613,0.170281325657852,7489.750387492142
5,40,38.80827779268613,0.170281325657852,7796.16788579498
5,41,38.80827779268613,0.170281325657852,8074.7963999777
5,42,38.80827779268613,0.170281325657852,8325.76315085129
5,43,38.80827779268613,0.170281325657852,8549.889474739923
5,44,38.80827779268613,0.170281325657852,8748.522421258482
5,45,38.80827779268613,0.170281325657852,8923.373212374203
5,46,38.80827779268613,0.170281325657852,9076.373773847374
5,47,38.80827779268613,0.170281325657852,9209.557291408964
5,48,38.80827779268613,0.170281325657852,9324.964532056572
5,49,38.80827779268613,0.170281325657852,9424.57473523421
5,50,38.80827779268613,0.170281325657852,9510.258137403851
5,51,38.80827779268613,0.170281325657852,9583.746405593269
5,52,38.80827779268613,0.170281325657852,9646.617136591967
5,53,38.80827779268613,0.170281325657852,9700.288870284201
5,54,38.80827779268613,0.170281325657852,9746.023566518357
5,55,38.80827779268613,0.170281325657852,9784.93406501733
5,56,38.80827779268613,0.170281325657852,9817.994600714768
5,57,38.80827779268613,0.170281325657852,9846.052936554872
5,58,38.80827779268613,0.170281325657852,9869.843083697906
5,59,38.80827779268613,0.170281325657852,9889.997903574158
5,60,38.80827779268613,0.170281325657852,9907.061134800368
5,61,38.80827779268613,0.170281325657852,9921.498572081067
5,62,38.80827779268613,0.170281325657852,9933.708256206368
5,63,38.80827779268613,0.170281325657852,9944.029625655388
5,64,38.80827779268613,0.170281325657852,9952.751641062414
5,65,38.80827779268613,0.170281325657852,9960.119932035666
5,66,38.80827779268613,0.170281325657852,9966.343037944094
5,67,38.80827779268613,0.170281325657852,9971.597825204326
5,68,38.80827779268613,0.170281325657852,9976.034166959183
5,69,38.80827779268613,0.170281325657852,9979.778969503293
5,70,38.80827779268613,0.170281325657852,9982.939625278954
5,71,38.80827779268613,0.170281325657852,9985.606966061257
5,72,38.80827779268613,0.170281325657852,9987.857782976394
5,73,38.80827779268613,0.170281325657852,9989.756972845515
5,74,38.80827779268613,0.170281325657852,9991.359363394318
5,75,38.80827779268613,0.170281325657852,9992.711263339435
5,76,38.80827779268613,0.170281325657852,9993.851777375916
5,77,38.80827779268613,0.170281325657852,9994.813920695344
